"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","account_mob","fin1_1a","fin1_1b","fin2","fin4","fin4a","fin5","fin6","fin7","fin8","fin8a","fin8b","fin9","fin9a","fin10","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14_2","fin14_2_China","fin14a","fin14a1","fin14b","fin14c","fin14c_2","fin14c_2_China","fin16","fin17a","fin17a1","fin17b","fin20","fin22a","fin22b","fin22c","fin24","fin24a","fin24b","fin26","fin27_1","fin27c1","fin27c2","fin28","fin29_1","fin29c1","fin29c2","fin30","fin31a","fin31b","fin31b1","fin31b1_China","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin35","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin42","fin42a","fin43a","fin43b","fin43d","fin43e","fin44a","fin44b","fin44c","fin44d","fin45","fin45_1","fin45_1_China","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"Armenia","ARM",193493642,0.31060210245192,1,62,2,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,2,,,,,2,,,1,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,1,2,1,3,2,3,,0,0,4,4,4,4,3,5,1,2,0,0
"Armenia","ARM",163002034,0.307385489565316,1,76,2,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,3,2,3,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,4,5,1,,0,0,4,4,4,4,2,5,1,2,0,0
"Armenia","ARM",197055861,2.98339399484209,2,34,2,3,2,2,1,1,0,,,1,2,,2,1,2,,,,2,,2,,1,,,,,,,,,,,,,,2,,,1,2,2,,,,2,2,,2,2,2,2,,2,3,3,1,2,1,2,2,,,,1,2,1,1,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,1,3,1,1,1,0
"Armenia","ARM",141489853,0.896548613973492,1,61,1,1,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,2,,0,0,4,4,4,4,2,5,1,2,0,0
"Armenia","ARM",117927709,0.642020856614531,1,34,3,4,1,2,1,1,0,,,1,2,,2,2,2,,,,1,1,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,1,,0,1,4,4,4,4,2,5,1,1,0,0
"Armenia","ARM",186392003,0.82352982980911,1,45,2,4,1,2,1,1,0,1,2,2,,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,3,2,3,,1,0,4,4,4,4,3,5,1,2,0,0
"Armenia","ARM",206644537,2.80450815593798,2,49,2,5,1,2,1,1,0,1,2,2,,,1,1,1,1,1,2,2,,1,1,1,,,,,,,,,,,,,,2,1,,2,2,2,,,,2,2,,2,1,2,1,,2,2,1,1,2,1,2,1,2,1,2,1,2,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,1,1,,0,1,4,4,4,4,1,3,1,1,1,1
"Armenia","ARM",160040906,0.671762347559426,1,43,2,2,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,4,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,2,3,3,2,3,,0,1,4,4,4,2,2,5,1,1,0,0
"Armenia","ARM",199282978,0.410697346351289,1,25,3,5,2,2,1,1,0,2,1,2,,,2,1,1,2,,4,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,1,2,1,,2,2,,2,1,1,1,,3,2,1,1,1,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,1,2,,,2,,,,,,1,1,1,3,3,3,,1,1,4,1,4,4,2,1,1,1,1,0
"Armenia","ARM",174068447,1.68439025384098,2,60,2,5,1,2,1,1,0,1,2,2,,,2,2,2,,,,1,1,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,1,1,2,,,,2,,,,1,1,2,1,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,3,3,3,4,,1,,0,0,1,4,4,4,1,5,1,1,1,0
"Armenia","ARM",210176825,0.410845214899159,1,39,3,5,1,2,1,1,0,1,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,1,2,,1,1,1,3,2,,2,2,,2,2,1,2,,2,3,2,2,,,,1,1,,,1,1,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,3,1,3,3,,3,,0,1,4,4,4,4,1,1,1,1,1,1
"Armenia","ARM",164994743,0.242363197758024,1,75,3,5,1,2,1,1,0,2,2,1,1,2,2,1,2,,,,2,,1,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2,2,2,2,,1,3,3,2,,,,2,,,,1,1,2,1,,,1,2,2,2,1,,,1,2,1,2,,,2,,,,,,3,3,3,4,,3,,1,0,2,1,4,4,1,5,1,1,1,0
"Armenia","ARM",131140983,0.302135608135801,1,66,2,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,5,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,1,2,2,1,,2,,,,,,1,1,1,4,2,1,,0,1,4,4,2,4,2,5,1,1,0,0
"Armenia","ARM",184050472,0.242363197758024,1,73,3,5,2,2,1,1,0,2,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,,2,2,2,1,,2,3,3,1,2,1,2,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,4,,1,,1,1,4,4,4,4,4,3,1,1,0,0
"Armenia","ARM",202129367,0.380021280725897,1,61,2,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,2,1,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,1,4,1,1,,0,0,4,2,4,4,2,5,1,1,0,0
"Armenia","ARM",159074349,1.36450312559181,1,42,2,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,3,2,2,2,1,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,3,3,3,2,,,,2,,,,2,,,,,,1,1,2,2,1,,,2,2,,,,,2,,,,,,3,3,3,4,,3,,1,1,2,4,4,4,4,5,1,2,0,0
"Armenia","ARM",147223845,0.773212567780131,1,16,2,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,1,2,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,2,4,2,,1,0,4,4,4,4,4,3,1,1,0,0
"Armenia","ARM",191224170,0.82352982980911,1,45,2,4,1,2,1,1,0,1,2,1,1,1,1,2,2,,,,1,2,1,1,1,,,,,,,,,,,,,,2,2,,1,2,2,,,,2,2,,2,2,1,2,,2,2,2,2,,,,2,,,,1,2,1,2,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,3,3,1,1,,1,1,1,4,4,4,1,5,1,1,1,1
"Armenia","ARM",119574565,0.63273506765754,1,51,2,5,1,2,1,1,1,1,2,2,,,1,1,2,,,,1,2,1,1,2,,,,,,,,,,2,2,2,2,2,,,1,2,2,,,,2,2,2,2,2,2,2,,1,3,3,2,,,,2,,,,1,2,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,4,,3,,0,0,4,4,4,4,1,5,1,1,1,0
"Armenia","ARM",210662387,0.242363197758024,1,76,2,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,3,1,3,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,4,3,1,,0,0,4,4,4,4,2,5,1,2,0,0
"Armenia","ARM",197575965,1.42283304711054,2,32,3,5,1,2,1,1,1,1,1,2,,,1,1,1,1,1,3,1,1,1,1,1,,,,,,,,,,,,,,1,2,,1,1,1,2,1,,2,2,,2,1,1,1,,2,3,3,1,1,,,1,1,,,1,1,1,2,,,1,1,2,1,,,2,1,1,2,2,2,1,2,,,,,,2,1,3,2,2,2,,0,1,1,1,1,4,1,1,1,1,1,1
"Armenia","ARM",151050823,0.715492629036494,1,19,3,5,2,1,1,1,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,2,1,1,1,2,,,2,2,2,,,,2,2,2,2,2,2,2,,2,2,1,2,,,,2,,,,1,1,1,1,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,2,,1,,0,1,4,4,4,4,1,5,1,1,1,0
"Armenia","ARM",124337361,0.380021280725897,1,61,2,4,1,2,1,1,0,,,2,,,,,,,,,,,,,,,2,1,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,2,2,2,2,2,,2,2,1,2,,,,1,2,2,1,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,3,2,2,2,,0,0,1,4,4,4,2,2,1,1,1,0
"Armenia","ARM",158995870,0.243097603361585,1,62,2,1,2,2,1,1,0,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,3,2,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,1,2,5,1,2,2,1,2,,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,5,3,4,,2,,1,0,1,4,4,4,4,2,1,1,1,0
"Armenia","ARM",148712691,0.718903332296998,1,61,3,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,1,2,,,,,2,,,2,2,2,,,,1,2,,2,2,2,1,,2,3,3,1,2,1,2,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,3,2,3,,1,1,4,4,4,4,4,3,1,1,0,0
"Armenia","ARM",167500488,2.13424957066581,2,28,3,4,1,2,1,1,0,2,2,2,,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,3,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,2,4,4,4,2,5,1,1,0,0
"Armenia","ARM",165437007,0.359451666148499,1,70,3,2,1,2,1,1,0,2,2,2,,,2,1,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,1,1,2,,,2,,,,,,3,3,3,4,,2,,0,0,4,4,1,4,4,5,1,1,1,0
"Armenia","ARM",139704092,0.667449197170835,1,40,2,4,2,2,1,1,1,,,1,1,1,1,1,1,1,1,2,1,1,1,1,2,,,,,,,,,,2,2,2,1,2,2,,1,2,2,,,,2,2,2,2,1,1,1,,4,2,1,2,,,,1,1,,,1,2,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,2,,0,1,4,4,4,4,1,1,1,1,1,1
"Armenia","ARM",187019164,0.44727915348482,1,18,2,5,2,2,1,1,0,2,2,2,,,2,2,1,1,2,1,2,,1,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,1,2,1,1,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,2,,2,,1,1,4,4,4,4,2,2,1,1,1,0
"Armenia","ARM",139830540,0.242363197758024,1,62,2,4,2,2,1,1,0,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,3,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,3,2,1,,0,0,4,4,4,4,1,5,1,1,1,0
"Armenia","ARM",162454064,1.39687364130633,1,93,1,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,1,2,2,1,,2,,,,,,1,1,1,3,6,1,,0,0,4,4,2,4,2,5,2,2,0,0
"Armenia","ARM",169792887,0.747107744942436,1,68,2,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,1,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,3,4,5,3,,0,0,4,4,4,4,2,5,2,2,0,0
"Armenia","ARM",128395788,0.359451666148499,1,63,3,5,2,2,1,1,0,,,2,,,,,,,,,,,,,,,2,1,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,1,2,1,2,,,,1,2,1,2,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,3,2,1,,1,0,4,4,4,4,1,3,1,1,1,0
"Armenia","ARM",152367341,1.78911661393928,1,16,2,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,3,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,1,4,4,4,4,4,5,1,1,0,0
"Armenia","ARM",128983833,0.901451948309396,1,42,2,4,1,1,1,1,0,1,2,1,2,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,1,1,,3,2,2,2,,,,2,,,,1,1,2,1,,,1,2,1,2,,,2,2,2,,,,,1,1,2,2,1,,1,2,3,2,4,2,,1,1,1,4,4,2,1,5,1,1,1,0
"Armenia","ARM",158360190,1.56936528025691,2,53,3,5,1,2,1,1,1,1,2,2,,,1,1,1,1,1,2,1,1,2,,1,,,,,,,,,,2,2,2,1,1,4,,1,1,1,3,4,,1,1,2,2,2,2,2,,1,3,3,1,1,,,2,,,,1,2,1,2,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,4,2,3,4,,4,,1,1,2,4,4,4,1,1,1,1,1,1
"Armenia","ARM",131718985,0.423069036151092,1,20,3,5,1,2,1,1,1,2,2,1,2,,1,1,2,,,,1,1,1,1,2,,,,,,,,,,2,2,2,1,2,,,2,2,1,2,2,,2,2,2,2,1,2,1,,2,2,1,1,1,,,1,2,1,1,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,2,3,2,4,1,,1,1,4,4,4,4,2,1,1,1,1,0
"Armenia","ARM",125809737,0.435415010616663,1,58,2,2,1,1,1,1,1,,,2,,,,,,,,,,,,,,,2,1,2,1,2,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,1,1,,,2,,,,,,3,3,3,3,,3,,0,0,4,1,4,4,2,5,1,1,1,0
"Armenia","ARM",141576747,2.3149355651895,1,28,2,1,2,2,1,0,1,,,2,,,,,,,,,,,,,,,1,1,2,2,2,1,2,1,1,2,2,2,2,,,1,1,2,,,,2,2,2,2,2,2,2,,2,2,3,1,1,,,1,2,2,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,3,3,1,,0,0,4,4,4,4,2,1,1,1,1,0
"Armenia","ARM",164734177,1.06871077655355,1,31,3,5,1,2,1,1,1,1,2,1,2,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,1,1,2,1,1,2,,1,2,1,3,2,,2,2,2,2,2,2,2,,2,2,2,2,,,,2,,,,1,2,1,2,,,1,1,1,2,,,2,2,2,,,,,2,,,,,,3,2,3,4,,2,,1,0,1,4,4,4,1,5,1,1,1,1
"Armenia","ARM",114313860,0.814337291333949,1,30,3,3,1,1,1,1,0,1,2,2,,,2,1,2,,,,1,1,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,3,3,2,,,,2,,,,1,2,2,,,1,1,1,1,2,,,2,1,2,1,2,,,2,,,,,,1,1,1,3,2,1,,1,0,1,1,4,4,2,5,1,1,1,0
"Armenia","ARM",119126816,1.43098525807299,1,19,3,1,1,2,1,1,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,2,1,1,2,,,1,1,2,,,,2,2,2,2,2,1,1,,1,2,2,2,,,,1,2,1,2,1,1,1,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,3,2,2,,1,1,4,4,4,4,1,3,1,1,1,0
"Armenia","ARM",148593168,0.281196518760589,1,37,2,2,1,2,1,1,0,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,1,1,,2,2,5,2,,,,2,,,,2,,,,,,2,,,,,,,2,1,1,2,,,1,1,2,2,1,,1,5,2,3,3,2,,0,1,4,4,1,2,4,5,1,2,1,0
"Armenia","ARM",177570994,0.872174773913209,2,64,3,1,1,1,1,1,0,,,1,2,,2,2,2,,,,2,,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2,2,2,2,,1,3,3,1,1,,,2,,,,1,1,2,2,,,2,,,,,,,2,1,1,2,,,2,,,,,,2,1,2,2,2,1,,1,0,4,4,1,4,1,1,1,2,1,0
"Armenia","ARM",132762507,2.98339399484209,2,44,2,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,1,1,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,1,2,2,1,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,2,4,2,5,1,1,0,0
"Armenia","ARM",116223655,0.333456188107264,1,64,2,5,2,1,1,1,0,1,2,3,,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,2,3,3,1,2,1,2,1,2,1,2,1,2,2,,,1,2,,,,,,,1,2,1,2,,,2,,,,,,3,3,3,3,,3,,1,0,4,1,4,4,2,3,1,1,1,0
"Armenia","ARM",175931193,0.482017830429125,1,63,2,4,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,1,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,1,,1,0,4,4,4,4,2,5,1,1,0,0
"Armenia","ARM",173409243,0.747107744942436,1,,2,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,1,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,2,1,,0,0,4,4,4,4,2,5,1,2,0,0
"Armenia","ARM",122564701,0.486195206723169,1,56,2,5,2,2,1,1,0,,,2,,,,,,,,,,,,,,,2,1,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,4,1,4,2,,,,2,,,,1,1,2,1,,,2,,,,,,,1,2,2,2,2,2,2,,,,,,1,1,1,1,2,1,,0,1,4,3,4,4,1,5,1,1,1,0
"Armenia","ARM",132791259,1.93600315094246,1,30,2,1,2,1,0,0,0,,,2,,,,,,,,,,,,,,3,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,1,2,,4,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,1,1,1,2,1,,0,1,4,4,4,4,2,5,1,1,0,0
"Armenia","ARM",152928517,2.58945271242391,2,53,3,5,1,2,1,1,0,1,2,2,,,1,1,2,,,,1,1,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,2,2,,,,2,,,,1,1,2,2,,,1,1,1,2,,,2,1,2,2,2,2,1,2,,,,,,2,2,3,4,2,2,,0,1,1,1,4,4,1,5,1,1,1,0
"Armenia","ARM",129899107,0.416069739183729,1,68,2,1,2,2,1,1,0,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,1,2,2,2,2,1,1,1,2,,,3,2,3,3,,4,,0,0,4,4,3,1,4,5,1,1,1,0
"Armenia","ARM",178625662,2.13620244390577,2,54,3,5,1,1,1,1,0,1,2,1,1,2,2,1,1,1,2,1,1,2,1,1,1,,,,,,,,,,,,,,2,,,2,1,2,,,,1,1,,2,2,1,1,,4,2,3,1,2,2,2,2,,,,1,1,1,1,,,1,1,1,2,,,2,2,2,,,,,1,3,2,2,1,,2,3,2,3,1,2,,1,1,1,4,4,2,1,4,1,1,1,0
"Armenia","ARM",147475936,0.291978240578293,1,70,2,3,2,2,1,1,0,,,2,,,,,,,,,,,,,,,2,3,2,1,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,1,2,2,2,1,2,,,,,,3,3,1,4,,1,,0,1,4,4,1,4,4,5,1,2,1,0
"Armenia","ARM",187883277,0.914516779417871,1,24,2,5,1,1,1,1,1,,,2,,,,,,,,,,,,,,,2,3,2,2,2,1,2,1,2,1,2,1,2,,,1,1,1,2,3,,2,2,2,1,2,1,1,2,2,2,2,1,1,,,1,1,,,1,1,1,3,,,1,2,2,2,2,1,2,2,2,,,,,2,,,,,,3,2,3,3,,2,,1,1,1,4,4,4,1,1,1,1,1,0
"Armenia","ARM",209018952,0.498292876386934,1,47,3,5,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,,,,,,,,,,2,2,2,1,1,1,,1,2,1,2,1,,2,1,1,2,2,2,2,,4,3,3,1,2,1,2,2,,,,1,2,1,2,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,3,1,3,3,,3,,1,1,1,4,4,4,1,3,1,1,1,1
"Armenia","ARM",196137526,0.636821896218168,2,79,2,4,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,5,2,3,1,2,,0,1,4,4,4,4,2,5,1,1,0,0
"Armenia","ARM",126616818,0.479512529558937,1,69,2,1,1,2,1,1,0,,,2,,,,,,,,,,,,,,,2,1,1,2,3,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,8,,,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,4,1,1,,0,0,4,4,4,4,1,5,1,3,1,0
"Armenia","ARM",160218646,0.242363197758024,1,55,2,5,1,1,1,1,0,2,1,1,2,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,2,3,3,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,2,2,4,2,2,,1,1,4,4,4,2,2,5,1,1,1,0
"Armenia","ARM",120257403,0.700998717017129,1,29,3,2,2,2,1,1,0,1,2,1,2,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,,,1,1,1,1,2,,3,1,,2,2,1,2,,1,3,2,1,1,,,1,1,,,1,1,1,2,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,3,3,3,4,,3,,1,1,1,4,4,4,1,1,1,1,1,1
"Armenia","ARM",123532283,1.74927904894254,2,43,2,2,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,,,1,2,,,1,2,1,1,3,,2,2,2,2,1,1,2,,3,2,2,2,,,,2,,,,1,2,1,3,,,1,3,2,1,,,2,2,2,,,,,2,,,,,,3,2,2,1,2,2,,0,1,1,4,4,4,1,5,1,1,1,1
"Armenia","ARM",187372528,0.242363197758024,1,72,2,5,1,2,1,1,0,,,1,3,,3,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,2,1,2,,,,1,2,2,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,3,2,2,,1,1,4,4,4,4,4,2,1,2,0,0
"Armenia","ARM",131775404,0.242363197758024,1,62,3,5,1,2,1,1,0,2,2,1,1,1,2,1,2,,,,2,,2,,1,,,,,,,,,,,,,,2,1,,2,2,2,,,,2,2,,2,2,2,2,,1,3,1,2,,,,2,,,,1,2,1,1,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,2,3,4,1,1,,0,0,1,4,4,4,1,5,1,1,1,1
"Armenia","ARM",153685047,0.648147372017918,1,36,2,1,2,1,1,1,0,,,2,,,,,,,,,,,,,,,1,1,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,1,2,,,2,,,,,,1,2,3,3,2,3,,0,1,4,1,4,4,4,5,1,1,1,0
"Armenia","ARM",179795849,1.25950370868906,1,38,2,3,1,2,1,1,1,,,2,,,,,,,,,,,,,,,1,1,1,2,1,1,1,2,2,2,2,1,2,,,1,1,1,2,1,,2,2,2,2,1,1,2,,1,2,2,1,2,2,2,1,1,,,1,1,1,1,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,3,3,,2,,1,1,4,4,4,4,1,1,1,2,1,0
"Armenia","ARM",163365635,0.82352982980911,1,50,2,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,1,2,1,2,1,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,2,3,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,1,3,3,,1,,1,0,4,4,4,4,4,5,1,2,0,0
"Armenia","ARM",199760029,1.08392048498952,1,89,2,2,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,1,1,,2,2,2,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,2,3,,2,,0,1,4,4,4,4,4,1,1,1,0,0
"Armenia","ARM",120334525,0.696411183429278,1,60,2,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,2,,,,,,1,2,2,2,2,2,,2,2,,,,,2,,,,,,2,2,2,2,2,2,,0,0,3,4,4,4,4,5,2,2,0,0
